taxonomyId	sequenceId	superkingdomId	phylumId	classId	orderId	familyId	genusId	speciesId	taxonomyName	superkingdomName	phylumName	className	orderName	familyName	genusName	speciesName
2157	581	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	395	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	558	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	727	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	611	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	289	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	257	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	697	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	531	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	334	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	526	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	485	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	493	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	381	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	172	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	15	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	121	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	807	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2158	454	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	341	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	115	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	399	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	158	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	146	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	870	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	850	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	355	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	44	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	584	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	46	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	366	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	203	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	883	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	190	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	512	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	315	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	233	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	689	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	729	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	616	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	337	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	787	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	618	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	339	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	234	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	84	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	174	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	578	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	646	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	620	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2158	525	2157	28890	183925	2158	NA	NA	NA	Methanobacteriales	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	NA	NA	NA
2159	792	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	470	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	791	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	321	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	672	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	690	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	467	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	749	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	867	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	263	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	685	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	108	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	629	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	751	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	514	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	851	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	637	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	853	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	491	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	198	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	722	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	655	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	159	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	456	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2159	537	2157	28890	183925	2158	2159	NA	NA	Methanobacteriaceae	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	NA	NA
2172	35	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	218	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	449	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	863	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	588	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	756	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	298	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	302	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	623	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	580	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	560	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	177	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	550	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	312	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	495	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	192	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	364	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	253	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	379	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	633	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	500	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	18	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	27	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2172	70	2157	28890	183925	2158	2159	2172	NA	Methanobrevibacter	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
2173	23	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	22	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	842	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	824	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	613	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	71	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	755	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	317	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	624	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	114	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	790	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	676	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	503	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	89	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	404	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	255	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	731	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	83	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	329	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	785	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	773	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	69	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	439	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	781	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	134	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
2173	658	2157	28890	183925	2158	2159	2172	2173	Methanobrevibacter smithii	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
28890	601	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	878	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	51	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	818	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	407	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	327	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	9	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	734	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	76	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	738	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	252	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	671	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	511	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	350	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	313	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	451	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	583	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	290	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	160	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	276	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	652	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	428	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	876	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	700	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	447	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	113	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	757	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	846	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	591	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	261	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	360	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	634	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	14	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
28890	433	2157	28890	NA	NA	NA	NA	NA	Euryarchaeota	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
46769	272	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	662	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	406	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	798	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	126	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	803	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	677	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	225	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	497	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	353	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	373	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	742	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	607	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	196	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
46769	725	2157	651137	NA	205948	205957	46769	NA	Cenarchaeum	Archaea	Thaumarchaeota	NA	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	NA
